publisher,book_summary,isbn,subcategory,title,country,price,writer,book_image_path,maincategory,publish_date,evaluation,categoryid
영진.com(영진닷컴),"베스트셀러 &lt;DVD와 함께하는 애니메이션 캐릭터 작화 기술&gt;의 저자가 경험을 바탕으로 입문자부터 평생 취미로 즐기고 싶은 사람, 프로를 목표로 하는 사람까지 모두 참고하면 좋을 내용을 담았다.",8931463219,그래픽/멀티미디어,"최고의 그림을 그리는 방법 - 무로이 야스오가 알려주는",국내도서,16000,"무로이 야스오 (지은이), 김재훈 (옮긴이)",https://image.aladin.co.kr/product/25365/74/cover/8931463219_1.jpg,컴퓨터/모바일,2020-10-23,9,2633
집(도서출판),"서울의 다섯 궁궐이 언제 어떤 모양새로 지어지고 궁궐이 들어서면서 궁궐 주변 가로가 어떻게 형성되고, 이들은 한양의 가로 형성에 어떤 영향을 미쳤는지, 정치 상황의 변화에 따라 어떤 변화를 겪었는지 살핀다.",K052531575,건축,"서울의 다섯 궁궐과 그 앞길 - 유교도시 한양의 행사 공간",국내도서,18000,"김동욱 (지은이)",https://image.aladin.co.kr/product/11100/25/cover/k052531575_1.jpg,예술/대중문화,2017-06-10,8,51087
문학과지성사,"셰익스피어와 동시대에 살았던 영국의 극작가 크리스토퍼 말로의 대표 희곡집. 르네상스가 유럽인들의 가치관에 어떤 변화를 가져왔는지 엿볼 수 있다. 말로의 주인공들은 작가 자신의 삶처럼 강렬하고 극단적이다. 그들은 개인의 욕망을 제한하고 억압하는 것들을 깨뜨리려 애쓴다.",8932013756,영미소설,"탬벌레인 대왕 | 몰타의 유대인 | 파우스투스 박사",국내도서,20000,"크리스토퍼 말로 (지은이), 강석주 (옮긴이)",https://image.aladin.co.kr/product/39/21/cover/8932013756_2.jpg,소설/시/희곡,2002-12-16,8,50919
한울(한울아카데미),"재일한인 연구총서 4권. 해방 후 냉전체제의 형성과 변용을 배경으로 재일동포 사회에서 민족무용이 ‘한국무용’과 ‘조선무용’으로 이원화되어 수용·전승되어온 양상을 전승 체계와 전승 주체들의 행위와 의식에 초점을 맞추어 고찰하였다.",8946072067,사회학,"재일동포와 민족무용 : 냉전의 문화지형과 디아스포라 정체성",국내도서,48000,"한영혜 (지은이)",https://image.aladin.co.kr/product/26841/9/cover/8946072067_1.jpg,사회과학,2021-03-24,0,51304
미니멈,"이탈리아 디자이너 알레산드로 멘디니의 다양한 모습과 가치를 이야기한다. 그의 삶의 여정, 그의 철학, 그의 작품, 작품에 녹아든 가치, 세계 디자인계의 변화와 이탈리아 디자인의 흐름 등을 씨줄과 날줄 삼아 이 모든 것을 다각도에서 입체적으로 그려내고 있다.",8996417335,"예술/대중문화의 이해","알렉산드로 멘디니 - 일 벨 디자인_IL Bel Design",국내도서,25000,"최경원 (지은이), 알레산드로 멘디니 (감수)",https://image.aladin.co.kr/product/3280/81/cover/8996417335_1.jpg,예술/대중문화,2013-10-31,10,50958
한길사,"미술 비평의 아버지 조르조 바사리가 쓴 르네상스 미술가 평전. 서양 미술사를 통틀어 독보적인 명저로 13세기 말 조토의 스승인 치마부에부터 16세기 중반 ‘신과 같은’ 예술가 미켈란젤로와 동시대 작가에 이르기까지 3세기에 걸쳐 200여 명에 이르는 이탈리아 미술가들의 생애와 작품을 기술한 르네상스 미술가들의 전기다.",8935664707,미술,"르네상스 미술가 평전 2",국내도서,45000,"조르조 바사리 (지은이), 이근배 (옮긴이), 고종희 (해설)",https://image.aladin.co.kr/product/14688/17/cover/8935664707_1.jpg,예술/대중문화,2018-05-25,8,50979
블랙피쉬,"예술 분야의 베스트셀러로 꾸준히 사랑받아 온 &lt;방구석 미술관&gt;이 2년 만에 10만 부 판매 기록을 돌파했다. 이를 기념하기 위해 특별판으로 출간한 이번 책은 ‘프라이빗 미술관 에디션’으로, 조원재 작가의 메시지와 친필 사인도 함께 수록했다.",8968331863,미술,"방구석 미술관 (10만 부 기념 스페셜 에디션) - 가볍고 편하게 시작하는 유쾌한 교양 미술",국내도서,16800,"조원재 (지은이)",https://image.aladin.co.kr/product/23828/3/cover/s402736436_1.jpg,예술/대중문화,2020-04-10,9,50978
위고,"지금 프랑스 영화의 주요 경향을 이끌고 있는 감독, 그 누구와도 차별되는 독창성으로 자기만의 영화세계를 일궈낸 감독, 탄탄한 구조와 다양한 예술적 함의로 종합예술로서의 영화의 면모를 보여준 감독 열한 명을 선정해, 이들이 온 생애를 바쳐 구축하고 있는 ‘다른 세계’를 소개한다.",K282532665,영화/드라마,"영화관을 나오면 다시 시작되는 영화가 있다 - 열한 편의 영화와 열한 명의 감독",국내도서,15000,"김호영 (지은이)",https://image.aladin.co.kr/product/12568/76/cover/k282532665_1.jpg,예술/대중문화,2017-12-12,10,51042
사회평론아카데미,"한국학중앙연구원(한국학진흥사업단)의 한국학 총서 사업으로 진행된 &lt;한(조선)반도 개념의 분단사&gt;가 총 8권으로 완간되었다. 2016년부터 시작된 이 연구는 2018년 총서 1-3권을 출간한 데 이어 2021년에 4-8권을 출간함으로써 문학예술편 총 8권을 연구 결과물로 내놓았다.",K332730493,한국근현대사,"한(조선)반도 개념의 분단사 : 문학예술편 4",국내도서,28000,"김성수, 구갑우, 홍지석, 이지순 (지은이)",https://image.aladin.co.kr/product/26851/56/cover/k332730493_1.jpg,역사,2021-03-15,0,52591
거름,"보는 관객 아닌 읽는 관객을 위하여 미국 유타대 교수 토머스 소벅과 그의 부인 비비언 소벅이 지은 〈영화란 무엇인가〉는 영화를 공부하는 학생들을 위한 입문서다． 그들이 서문에 밝힌 대로 이 책은 “일반학생이 수동적인 영화관객이 아니라 능동적인 영화관객이 되도록 도와주려고 쓴” 책이다．...",8934001399,예체능계열,"영화란 무엇인가",국내도서,18000,"토마스 소벅 (지은이)",https://image.aladin.co.kr/product/10/52/cover/8934001399_2.jpg,대학교재/전문서적,1998-03-11,9,8401
민음사,"뷔히너가 24세의 나이로 요절하며 남긴 작품 중 오늘날까지 남아 전해 오는 것은 단 4편에 불과하다. 하지만 그의 작품들은 전부 시대의 한계를 뛰어넘은 수작으로 꼽힌다. 그중에서도 '보이체크'와 '당통의 죽음'은 뷔히너 문학의 정수라 할 수 있다.",8937463091,희곡,"보이체크.당통의 죽음",국내도서,10000,"게오르그 뷔히너 (지은이), 홍성광 (옮긴이)",https://image.aladin.co.kr/product/2373/41/cover/8937463091_2.jpg,소설/시/희곡,2013-02-08,9,51212
알에이치코리아(RHK),"독자들에게 미학의 중심으로 향하는 가장 보편적인 길을 소개하되 불변의 금과옥조로 여기지 않도록 저자 개인의 의견을 덧붙인다. 입문자에게 기본적이면서 필수적인 내용을 전달하기 위해 입문서의 가장 기본적인 전개법-핵심 개념과 이론, 주창자 중심-으로 진행한다.",8925555662,서양철학,"처음 만나는 미학",국내도서,17000,"노영덕 (지은이)",https://image.aladin.co.kr/product/5486/92/cover/8925555662_1.jpg,인문학,2015-03-17,9,2547
경성대학교출판부,,8973141694,"예술/대중문화의 이해","미메시스에서 시뮬라시옹까지 - 미학사 입문",국내도서,18000,"베르너 융 (지은이), 장희창 (옮긴이)",https://image.aladin.co.kr/product/81/52/cover/8973141694_1.jpg,예술/대중문화,2006-09-30,0,50958
한즈미디어(한스미디어),"《셸터》,《행복한 집구경》,《빌더》, 《아주 작은 집》을 잇는 DIY 건축의 모험가, 로이드 칸의 최신작으로, 독특하고 예술적이지만, 저렴한 비용으로 직접 지을 수 있는  합리적인 크기의 집 65채를 소개한다.",K982532336,집/인테리어,"로이드 칸의 적당한 작은 집 - 가장 현실적인 작은 집을 찾아 떠나는 여행",국내도서,15000,"로이드 칸 (지은이), 박단비 (옮긴이)",https://image.aladin.co.kr/product/14129/84/cover/k982532336_2.jpg,가정/요리/뷰티,2018-04-16,8,90455
한즈미디어(한스미디어),"다양한 색 조합으로 시선을 사로잡고, 꾸덕꾸덕한 질감이 고스란히 느껴지는 그림으로 많은 사랑을 받고 있는 크레용토끼의 오일파스텔 드로잉이다. 책을 보며 직접 컬러링을 해볼 수 있도록, 책 뒤편에 크레용토끼가 직접 그린 컬러링 스케치를 모두 실었다.",K402736871,미술,"크레용토끼의 오일파스텔 드로잉",국내도서,15000,"김은영(크레용토끼) (지은이)",https://image.aladin.co.kr/product/25727/84/cover/k402736871_1.jpg,예술/대중문화,2020-12-07,10,50987
성안당,"저자 스스로가 해부학을 공부하면서 깨달았던 수많은 이야기들을 담고 있다. 생물학자나 의사의 관점이 아닌 그림쟁이의 관점으로 해부학이라는 어려운 학문을 색다르게 풀어냈다. 놀랍도록 생생한 일러스트들, 깊이 있는 내용을 지루하지 않게 풀어내는 카툰이 돋보인다.",8931579837,미술,"석가의 해부학 노트 - 모든 그림 그리는 이들을 위한",국내도서,42000,"석정현 (지은이)",https://image.aladin.co.kr/product/10129/30/cover/8931579837_2.jpg,예술/대중문화,2017-02-06,8,50987
삼호ETM,"우쿨렐레를 독학으로 처음 시작하는 사람들을 위하여 상세하고 체계적인 커리큘럼으로 이루어져 있는 친절한 독학서이다. 우쿨렐레 필수곡이자 우쿨렐레로 가장 치고 싶은 최고의 명곡을 다수 수록하였고, Q&A와 각 챕터별 연습 문제 풀이까지 다양한 내용으로 구성되어 있다.",8967212577,음악,"나 혼자 우쿨렐레 친다 비기너 (스프링) - 은별아빠의 우쿨렐레 독학",국내도서,17000,"심승규 (지은이)",https://image.aladin.co.kr/product/26717/9/cover/8967212577_1.jpg,예술/대중문화,2021-03-25,0,51211
이비락,"색연필로 그리는 보태니컬 페인팅 가이드북이다. 보태니컬 아트의 기초가 되는 버니싱, 언더페인팅 및 레이어링 사용법과 필수적 도구인 연필과 색연필 테크닉, 그리고 디테일한 묘사와 마무리 작업에 대한 노하우는 물론, 훌륭한 아티스트 갤러리 작품을 통해 영감을 제공한다.",8962451417,미술,"색연필로 그리는 보태니컬 페인팅",국내도서,20000,"앤 스완 (지은이), 남덕현 (옮긴이), 신소영 (감수)",https://image.aladin.co.kr/product/11844/98/cover/8962451417_1.jpg,예술/대중문화,2017-09-25,10,50987
건국대학교출판부,"영화를 구성하는 최소의 구성 단위인 프레임부터 시작하여 쇼트 내의 미장센, 카메라의 사용, 쇼트를 서로 연결하는 편집 등의 단계를 거쳐, 영화를 구성하는 큰 단위인 서사구조까지 다루고 있다. 영화 장르에 대한 논의와 영화에 내재된 이데올로기, 영화 각색 이론과 구체적 사례 등을 살펴보기도 한다.",8971072903,영화/드라마,"영화의 이해",국내도서,13000,"이형식 (지은이)",https://image.aladin.co.kr/product/29/42/cover/8971072903_1.gif,예술/대중문화,2001-09-01,8,51047
사회평론아카데미,"한국학중앙연구원(한국학진흥사업단)의 한국학 총서 사업으로 진행된 &lt;한(조선)반도 개념의 분단사&gt;가 총 8권으로 완간되었다. 2016년부터 시작된 이 연구는 2018년 총서 1-3권을 출간한 데 이어 2021년에 4-8권을 출간함으로써 문학예술편 총 8권을 연구 결과물로 내놓았다.",K012730494,한국근현대사,"한(조선)반도 개념의 분단사 : 문학예술편 8",국내도서,25000,"김성수, 김성경, 민경찬, 이지순, 이하나, 전영선, 천현식, 최유준, 홍지석 (지은이)",https://image.aladin.co.kr/product/26851/82/cover/k012730494_1.jpg,역사,2021-03-15,0,52591
유엑스리뷰,"세계적 디자인 기업 아이디오가 문제를 해결하는 법을 처음으로 공개한 책. 아이디오의 설립자인 켈리 형제가 스탠퍼드 대학교에서 진행하던 특별한 디자인 수업을 책에 담았다. 이 책은 세계 최고의 디자인 기업 아이디오(IDEO)의 경영 철학이자 디자인 원칙을 제시한다.",K622730488,디자인/공예,"아이디오는 어떻게 디자인하는가 - 스탠퍼드 디스쿨 창조성 수업",국내도서,25000,"데이비드 켈리, 톰 켈리 (지은이), MX디자인랩 (옮긴이)",https://image.aladin.co.kr/product/26743/34/cover/k622730488_1.jpg,예술/대중문화,2021-03-30,10,51091
펜타그램,"오늘날 클래식 음악의 위기를 120년에 걸친 지휘계의 탄생과 성장 그리고 쇠락의 과정을 통해 설명한다. 다른 지휘자나 연주자들과의 관계를 보여 주는 알려지지 않은 이야기들을 통해 놀라울 만치 생생하게 지휘 권력의 역사를 풀어내고 있다.",8997975048,음악,"거장 신화 - 클래식 음악의 종말과 권력을 추구한 위대한 지휘자들",국내도서,28000,"노먼 레브레히트 (지은이), 김재용 (옮긴이)",https://image.aladin.co.kr/product/4271/59/cover/8997975048_1.jpg,예술/대중문화,2014-07-01,10,51003
좋은땅,,K382730490,음악,"음악 속의 과학, 과학 속의 음악",국내도서,14000,"옥윤철 (지은이)",https://image.aladin.co.kr/product/26846/93/cover/k382730490_1.jpg,예술/대중문화,2021-03-18,0,51000
지식의숲(넥서스),"명화 속 죽음을 통해 삶에 대한 사유의 확장과 통찰을 얻는 교양서. 그림을 통해 낯설고 다가가기 어려운 죽음에 말을 걸며 친숙하게 다가갈 수 있도록 ‘죽음이란 무엇인가’를 1부에 마련했다.",K322735318,미술,"죽음을 그린 화가들, 순간 속 영원을 담다",국내도서,15800,"박인조 (지은이)",https://image.aladin.co.kr/product/25633/46/cover/k322735318_2.jpg,예술/대중문화,2020-11-20,9,50978
곰출판,"음악이란 과연 무엇인가. 음악은 예술인 동시에 사회를 반영한다. 이 책은 음악에 관해, 그리고 우리가 음악에 부여하는 가치와 특질에 관해 생각해 볼 수 있는 기회를 제공한다.",K702535786,음악,"음악에 관한 몇 가지 생각",국내도서,13000,"니콜라스 쿡 (지은이), 장호연 (옮긴이)",https://image.aladin.co.kr/product/8652/39/cover/k702535786_1.jpg,예술/대중문화,2016-09-30,9,51006
한길사,"르네상스 시기 위대한 예술가들의 일생을 기록한 세계 최초의 본격적인 미술서다. 시대를 꿰뚫은 유일한 책으로 르네상스 미술을 공부하는 데 꼭 필요한 자료다. 4권에서는 예술의 춘추전국시대에 빛났던 르네상스의 대가들을 다룬다.",8935664731,미술,"르네상스 미술가 평전 4",국내도서,45000,"조르조 바사리 (지은이), 이근배 (옮긴이), 고종희 (해설)",https://image.aladin.co.kr/product/17281/86/cover/8935664731_1.jpg,예술/대중문화,2018-10-31,0,50979
